gameCode;name;isActive;mobileGameCode;seoFriendlyGameName;desktopGameType;mobileGameType;liveLaunchAlias;bingoGameType;vfGameType;jackpotCode;demoModeSupport;gameMode;gameProvider;urlCustomParameters;isExcludedFromPGG;isExcludedFromSitemap;deviceAvailability_mobile;deviceAvailability_tablet;deviceAvailability_desktop;browserAvailability_edge;browserAvailability_safari;browserAvailability_chrome;browserAvailability_firefox;browserAvailability_other;osAvailability_ios;osAvailability_macintosh;osAvailability_android;osAvailability_windows;osAvailability_other;defaultGameImage;landscape_layout1x1_mainImage;landscape_layout1x1_mobileImage;landscape_layout1x1_guestMainImage;landscape_layout1x1_guestMobileImage;landscape_layout1x2_mainImage;landscape_layout1x2_mobileImage;landscape_layout1x2_guestMainImage;landscape_layout1x2_guestMobileImage;landscape_layout2x1_mainImage;landscape_layout2x1_mobileImage;landscape_layout2x1_guestMainImage;landscape_layout2x1_guestMobileImage;landscape_layout2x2_mainImage;landscape_layout2x2_mobileImage;landscape_layout2x2_guestMainImage;landscape_layout2x2_guestMobileImage;square_layout1x1_mainImage;square_layout1x1_mobileImage;square_layout1x1_guestMainImage;square_layout1x1_guestMobileImage;square_layout1x2_mainImage;square_layout1x2_mobileImage;square_layout1x2_guestMainImage;square_layout1x2_guestMobileImage;square_layout2x1_mainImage;square_layout2x1_mobileImage;square_layout2x1_guestMainImage;square_layout2x1_guestMobileImage;square_layout2x2_mainImage;square_layout2x2_mobileImage;square_layout2x2_guestMainImage;square_layout2x2_guestMobileImage;portrait_layout1x1_mainImage;portrait_layout1x1_mobileImage;portrait_layout1x1_guestMainImage;portrait_layout1x1_guestMobileImage;portrait_layout1x2_mainImage;portrait_layout1x2_mobileImage;portrait_layout1x2_guestMainImage;portrait_layout1x2_guestMobileImage;portrait_layout2x1_mainImage;portrait_layout2x1_mobileImage;portrait_layout2x1_guestMainImage;portrait_layout2x1_guestMobileImage;portrait_layout2x2_mainImage;portrait_layout2x2_mobileImage;portrait_layout2x2_guestMainImage;portrait_layout2x2_guestMobileImage;articleId;mobileArticleId;description;isGameNew;isGamePopular;isGameHot;isGameExclusive;additionalAssets_Bingo-Page;gameLabelsData_Trending;gameLabelsData_Exclusive;gameLabelsData_Popular;gameLabelsData_Hot;gameLabelsData_New;gamesCustomFields_hideGameBonusLabel;gamesCustomFields_Jackpot;gamesCustomFields_Volatility;gamesCustomFields_RTP;gamesCustomFields_bingoRoomImage;gamesCustomFields_bingoRoomTitle;gamesCustomFields_bingoRoomLabel;gamesCustomFields_gameInfoUrl
vf40519;Royal Frog;false;;vf40519;VF_SLOT;BNG;;;Royal Frog SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/royal-frog.png;/library/games_images/300x300/royal-frog.png;/library/games_images/300x300/royal-frog.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_ROYAL_FROG;GAME_DESC_ROYAL_FROG;;false;false;false;false;;;;;;;;;;;;;;
vf40585;Sevens High;false;vf40585;vf40585;VF_SLOT;NGM;;;Sevens SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;library/games_images/300x300/sevens-high.png;library/games_images/300x300/sevens-high.png;library/games_images/300x300/sevens-high.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_SEVENS;GAME_DESC_SEVENS;old v;false;false;false;false;;;;;;;;;;;;;;
vf4032;Rapunzel;false;;vf4032;VF_SLOT;BNG;;Rapunzel SA;Rapunzel SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/rapunzel.png;/library/games_images/300x300/rapunzel.png;/library/games_images/300x300/rapunzel.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_RAPUNZEL;GAME_DESC_RAPUNZEL;;false;false;false;false;;;;;;;;;;;;;;
vf40152;Firestorm;false;;vf40152;VF_SLOT;BNG;;;Firestorm SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/firestorm.png;/library/games_images/300x300/firestorm.png;/library/games_images/300x300/firestorm.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_FIRESTORM;GAME_DESC_FIRESTORM;;false;false;false;false;;;;;;;;;;;;;;
vf40186;Goldilocks;false;;vf40186;VF_SLOT;BNG;;;Goldilocks SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/Friendly_Games/Goldilocks/300x300.jpg;/library/Friendly_Games/Goldilocks/300x300.jpg;/library/Friendly_Games/Goldilocks/300x300.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_GOLDILOCKS;GAME_DESC_GOLDILOCKS;;false;false;false;false;;;;;;;;;;;;;;
vf40745;Lunaris;false;vf40745;vf40745;VF_SLOT;BNG;;;Lunaris SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/Lunaris.png;/library/games_images/300x300/Lunaris.png;/library/games_images/300x300/Lunaris.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_LUNARIS;GAME_DESC_LUNARIS;;false;false;false;false;;;;;;;;;;;;;;
vf40747;Gorilla Chief 2;false;vf40747;vf40747;VF_SLOT;BNG;;;Gorilla Chief 2 SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/GorillaChief2.png;/library/games_images/300x300/GorillaChief2.png;/library/games_images/300x300/GorillaChief2.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_GORILLA-CHIEF-2;GAME_DESC_GORILLA-CHIEF-2;;false;false;false;false;;;;;;;;;;;;;;
vf40744;Giants Gold;false;vf40744;vf40744;VF_SLOT;BNG;;;Giants Gold SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/GiantsGold.png;/library/games_images/300x300/GiantsGold.png;/library/games_images/300x300/GiantsGold.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_GIANTS-GOLD;GAME_DESC_GIANTS-GOLD;;false;false;false;false;;;;;;;;;;;;;;
vf40486;Montezuma;false;vf40486;vf40486;VF_SLOT;BNG;;;Montezuma SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/Montezuma.png;/library/games_images/300x300/Montezuma.png;/library/games_images/300x300/Montezuma.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_MONTEZUMA;GAME_DESC_MONTEZUMA;;false;false;false;false;;;;;;;;;;;;;;
vf41015;Haunted Hallows;false;vf41015;vf41015;VF_SLOT;NGM;;;Haunted Hallows SA;;unavailable;;;;false;false;false;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/haunted-hallows.jpg;/library/games_images/300x300/haunted-hallows.jpg;/library/games_images/300x300/haunted-hallows.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_HAUNTED_HALLOWS;GAME_DESC_HAUNTED_HALLOWS;;false;false;false;false;;;;;;;;;;;;;;
vf40067;Cash Bang Wallop;false;;vf40067;VF_SLOT;NGM;;;Cash Bang Wallop SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/games/cash_bang_wallop.png;/library/games_images/300x300/games/cash_bang_wallop.png;/library/games_images/300x300/games/cash_bang_wallop.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_CASH_BANG_WALLOP;GAME_DESC_CASH_BANG_WALLOP;;false;false;false;false;;;;;;;;;;;;;;
vf40306;Pharaohs Treasure;false;;vf40306;VF_SLOT;BNG;;;Pharaohs Treasure SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/games/Pharoahs_Treasure.png;/library/games_images/300x300/games/Pharoahs_Treasure.png;/library/games_images/300x300/games/Pharoahs_Treasure.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_PHARAOHS-TREASURE;GAME_DESC_PHARAOHS-TREASURE;;false;false;false;false;;;;;;;;;;;;;;
vf40586;Doubleup Ducks;false;vf40586;vf40586;VF_SLOT;BNG;;;Doubleup Ducks SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/Friendly_Games/Double_up_ducks/300x300.jpg;/library/Friendly_Games/Double_up_ducks/300x300.jpg;/library/Friendly_Games/Double_up_ducks/300x300.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_DOUBLE_UP_DUCKS;GAME_DESC_DOUBLE_UP_DUCKS;;false;false;false;false;;;;;;;;;;;;;;
vf40080;Celebrity Big Brother;false;;vf40080;VF_SLOT;BNG;;;Celebrity Big Brother SA;MC Hollywood B, Jungle M, Mafia M, Celeb BB, Mayan M;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/Celebrity_Big_Brother.png;/library/games_images/300x300/Celebrity_Big_Brother.png;/library/games_images/300x300/Celebrity_Big_Brother.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_CELEBRITY-BIG-BROTHER;GAME_DESC_CELEBRITY-BIG-BROTHER;{{{games_category_slots,studio_virtue_fusion,theme_movies_and_tv,paylines_16-25,bonus_type_slots_bonus}}};false;false;false;false;;;;;;;;;;;;;;
vf20014;Big Brother Quick Scratch;false;;vf20014;VF_SLOT;BNG;;;Big Brother Quick Scratch SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/games/big_brother_scratch.png;/library/games_images/300x300/games/big_brother_scratch.png;/library/games_images/300x300/games/big_brother_scratch.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_BIG_BROTHER_SCRATCH;GAME_DESC_BIG_BROTHER_SCRATCH;{{{games_category_instant_win}}};false;false;false;false;;;;;;;;;;;;;;
vf40324;Reel Gems;false;;vf40324;VF_SLOT;NGM;;;Reel Gems SA;Chests and Reel;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/Reel_Gems.png;/library/games_images/300x300/Reel_Gems.png;/library/games_images/300x300/Reel_Gems.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_REEL_GEMS;GAME_DESC_REEL_GEMS;;false;false;false;false;;;;;;;;;;;;;;
vf40266;Midas Millions;false;;vf40266;VF_SLOT;BNG;;;Midas Millions SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/games/Midas_Millions.png;/library/games_images/300x300/games/Midas_Millions.png;/library/games_images/300x300/games/Midas_Millions.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_MIDAS_MILLIONS;GAME_DESC_MIDAS_MILLIONS;;false;false;false;false;;;;;;;;;;;;;;
vf41059;Treasure Compass;false;vf41059;vf41059;VF_SLOT;BNG;;;Treasure Compass (GECO) SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/games/_Optimised/Treasure_Compass.png;/library/games_images/300x300/games/_Optimised/Treasure_Compass.png;/library/games_images/300x300/games/_Optimised/Treasure_Compass.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
vf41100;Double Juicy;false;vf41100;vf41100;VF_SLOT;BNG;;;Double Juicy (GECO) SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/games/_Optimised/Double_Juicy2.jpg;/library/games_images/300x300/games/_Optimised/Double_Juicy2.jpg;/library/games_images/300x300/games/_Optimised/Double_Juicy2.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_DBL_JUICY;GAME_DESC_DBL_JUICY;{{{games_category_slots,studio_virtue_fusion,features_multipliers,features_freerounds,theme_classic,paylines_16-25,bonus_type_slots_bonus}}};false;false;false;true;;;;;;;;;;;;;;
fashion_club;fashion room;false;fashion_club;fashion_club;BINGOROOM;BINGOROOM;;Bingo;;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/bingo_room/BINGO_ROOMS_NEW/fashion-room-300x300.png;/library/bingo_room/BINGO_ROOMS_NEW/fashion-room-300x300.png;/library/bingo_room/BINGO_ROOMS_NEW/fashion-room-300x300.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_FASHION-CLUB;GAME_DESC_FASHION-CLUB;;false;false;false;false;;;;;;;;;;;;;;
jazz;jazz room;false;jazz;jazz;BINGOROOM;BINGOROOM;;Bingo;;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2020/games/rooms/Jazz_500x500.jpg;/library/2020/games/rooms/Jazz_500x500.jpg;/library/2020/games/rooms/Jazz_500x500.jpg;;;;;;;/library/2020/games/rooms/resize/jazz-room.jpg;/library/2020/games/rooms/resize/jazz-room.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_JAZZ;;;false;false;false;false;;;;;;;;;;;;;;
vf40427;Winnings of Oz;false;vf40427;vf40427;VF_SLOT;BNG;;;Winnings of Oz SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/Friendly_Games/Winnings_of_Oz/300x300.jpg;/library/Friendly_Games/Winnings_of_Oz/300x300.jpg;/library/Friendly_Games/Winnings_of_Oz/300x300.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_RUBY-SLIPPERS;GAME_DESC_RUBY-SLIPPERS;{{{games_category_jackpot_slots,studio_virtue_fusion,features_trail_bonus,features_pick_me_bonus,theme_movies_and_tv,paylines_16-25,bonus_type_slots_bonus}}};false;false;false;false;;;;;;;;;;;;;;
vf40172;Full Moon Fortunes;false;vf40172;vf40172;VF_SLOT;BNG;;;Full Moon Fortunes SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2019-games/Child_Friendly/2/full-moon-fortunes.png;/library/2019-games/Child_Friendly/2/full-moon-fortunes.png;/library/2019-games/Child_Friendly/2/full-moon-fortunes.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_FULL-MOON-FORTUNES;GAME_DESC_FULL-MOON-FORTUNES;{{{games_category_slots,studio_virtue_fusion,features_multipliers,features_freerounds,theme_holidays,paylines_16-25,bonus_type_slots_bonus}}};false;false;false;false;;;;;;;;;;;;;;
vf40064;Captain Cannon's Circus of Cash;false;vf40064;vf40064;VF_SLOT;BNG;;;Captain Cannon Circus Slot SA;Circus Slot;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/Friendly_Games/300x300ccc.jpg;/library/Friendly_Games/300x300ccc.jpg;/library/Friendly_Games/300x300ccc.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_CAPTAIN-CANNONS-CIRCUS;GAME_DESC_CAPTAIN-CANNONS-CIRCUS;;false;false;false;false;;;;;;;;;;;;;;
vf40488;Sugar Trail;false;;vf40488;VF_SLOT;BNG;;;Sugar Trail SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/Friendly_Games/Sugar_Trail/300x300.jpg;/library/Friendly_Games/Sugar_Trail/300x300.jpg;/library/Friendly_Games/Sugar_Trail/300x300.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_SUGAR_TRAIL;GAME_DESC_SUGAR_TRAIL;;false;false;false;false;;;;;;;;;;;;;;
vf40864;Santas Cash Dash;false;vf40864;vf40864;VF_SLOT;BNG;;;Santas Cash Dash SA;Santas Cash Dash Jackpot;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/games/_Optimised/santa-cash-dash.png;/library/games_images/300x300/games/_Optimised/santa-cash-dash.png;/library/games_images/300x300/games/_Optimised/santa-cash-dash.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_SANTAS_CASH_DASH;GAME_DESC_SANTAS_CASH_DASH;;false;false;false;false;;;;;;;;;;;;;;
vf20157;Money Munch;false;vf20157;vf20157;VF_SLOT;NGM;;;Money Munch SC SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/games/dummygame.png;/library/games_images/300x300/games/dummygame.png;/library/games_images/300x300/games/dummygame.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
vf30026;Hi or Lo Gameshow;false;;vf30026;VF_SLOT;BNG;;;Hi or Lo Gameshow SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/Friendly_Games/300x300NoNewshilo.jpg;/library/Friendly_Games/300x300NoNewshilo.jpg;/library/Friendly_Games/300x300NoNewshilo.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_HI-OR-LO-GAMESHOW;;;false;false;false;false;;;;;;;;;;;;;;
vf40959;Fluffy Too;false;vf40959;vf40959;VF_SLOT;BNG;;;Fluffy Too SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/Friendly_Games/Fluffy_Too/300x300.jpg;/library/Friendly_Games/Fluffy_Too/300x300.jpg;/library/Friendly_Games/Fluffy_Too/300x300.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_FLUFFY-TOO;GAME_DESC_FLUFFY-TOO;{{{test}}};false;false;false;false;;;;;;;;;;;;;;
vf40863;Dragons Inferno;false;;vf40863;VF_SLOT;NGM;;;Dragons Inferno SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/games/dummygame.png;/library/games_images/300x300/games/dummygame.png;/library/games_images/300x300/games/dummygame.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
vf41093;Colossus Fracpot;false;vf41093;vf41093;VF_SLOT;NGM;;;Colossus Fracpot SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/games/dummygame.png;/library/games_images/300x300/games/dummygame.png;/library/games_images/300x300/games/dummygame.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
vf40089;Cleopatra 2;false;vf40089;vf40089;VF_SLOT;NGM;;;Cleopatra V2 SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/games/dummygame.png;/library/games_images/300x300/games/dummygame.png;/library/games_images/300x300/games/dummygame.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
vf40883;Chippendales;false;;vf40883;VF_SLOT;NGM;;;Chippendales SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/games/chippendales.png;/library/games_images/300x300/games/chippendales.png;/library/games_images/300x300/games/chippendales.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
vf40066;Captains Treasure;false;vf40066;vf40066;VF_SLOT;BNG;;;Captains Treasure SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/Friendly_Games/300x300NoNewscaptaintrea.jpg;/library/Friendly_Games/300x300NoNewscaptaintrea.jpg;/library/Friendly_Games/300x300NoNewscaptaintrea.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_CAPTAINS_TREASURE;GAME_DESC_CAPTAINS_TREASURE;{{{games_category_slots,studio_virtue_fusion,paylines_1-15,theme_fantasy,bonus_type_slots_bonus}}};false;false;false;false;;;;;;;;;;;;;;
vf40041;Beowulf;false;;vf40041;VF_SLOT;BNG;;;Beowulf SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/beowolf.png;/library/games_images/300x300/beowolf.png;/library/games_images/300x300/beowolf.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_BEOWULF;GAME_DESC_BEOWULF;;false;false;false;false;;;;;;;;;;;;;;
vf41061;88 Coins;false;vf41061;vf41061;VF_SLOT;BNG;;;88 Coins (GECO) SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/games/_Optimised/88_Coins.png;/library/games_images/300x300/games/_Optimised/88_Coins.png;/library/games_images/300x300/games/_Optimised/88_Coins.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_88_COINS;GAME_DESC_88_COINS;{{{test}}};false;false;false;false;;;;;;;;;;;;;;
vf40514;Funky Fruits;false;;vf40514;VF_SLOT;BNG;;;Funky Fruits SA;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/300x300/games/funky_fruits.png;/library/games_images/300x300/games/funky_fruits.png;/library/games_images/300x300/games/funky_fruits.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_FUNKY_FRUITS;;;false;false;false;false;;;;;;;;;;;;;;
vf40168;Fruit and Veg;false;;vf40168;VF_SLOT;BNG;;;Fruit and Veg SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/Friendly_Games/300x300NoNewsfnv.jpg;/library/Friendly_Games/300x300NoNewsfnv.jpg;/library/Friendly_Games/300x300NoNewsfnv.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_FRUIT-AND-VEG;;;false;false;false;false;;;;;;;;;;;;;;
vf40009;A Night Out;false;;vf40009;VF_SLOT;BNG;;;A Night Out SA;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/2019-games/Child_Friendly/2/night-out.png;/library/2019-games/Child_Friendly/2/night-out.png;/library/2019-games/Child_Friendly/2/night-out.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_A-NIGHT-OUT;GAME_DESC_A-NIGHT-OUT;{{{test}}};false;false;false;false;;;;;;;;;;;;;;
Jazz Sun;Jazz Room;false;Jazz Sun;jazz-sun;BINGOROOM;BINGOROOM;;Bingo;;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2020/games/rooms/Jazz_500x500.jpg;/library/2020/games/rooms/Jazz_500x500.jpg;/library/2020/games/rooms/Jazz_500x500.jpg;;;;;;;/library/2020/games/rooms/resize/jazz-room.jpg;/library/2020/games/rooms/resize/jazz-room.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_JAZZ;GAME_DESC_JAZZ;;false;false;false;false;;;;;;;;;;;;;;
Fashion Club Sun;Fashion Room;false;Fashion Club Sun;fashion-club-sun;BINGOROOM;BINGOROOM;;Bingo;;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/bingo_room/fashion-room-300x300.png;/library/bingo_room/fashion-room-300x300.png;/library/bingo_room/fashion-room-300x300.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_FASHION-CLUB;GAME_DESC_FASHION-CLUB;;false;false;false;false;;;;;;;;;;;;;;
Cash Cubes Mobile;Cash Cubes Mobile;false;Cash Cubes Mobile;cash-cubes-mobile;BINGOROOM;BINGOROOM;;Cash Cubes Mobile;;;unavailable;;;;false;false;true;true;false;true;true;true;true;true;true;true;true;true;true;http://wpl-licensee64-admin.ptdev.eu/library/games_images/300x300/mobile-bingo.png;http://wpl-licensee64-admin.ptdev.eu/library/games_images/300x300/mobile-bingo.png;http://wpl-licensee64-admin.ptdev.eu/library/games_images/300x300/mobile-bingo.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_CASH-CUBES;GAME_DESC_CASH-CUBES;{{{test}}};false;false;true;false;;;;;;;;;;;;;;
showboat;Showboat Room;false;showboat;showboat;BINGOROOM;BINGOROOM;;Bingo;;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/2020/games/rooms/Showboat_500x500.jpg;/library/2020/games/rooms/Showboat_500x500.jpg;/library/2020/games/rooms/Showboat_500x500.jpg;;;;;;;/library/2020/games/rooms/Showboat_450x208.jpg;/library/2020/games/rooms/Showboat_450x208.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;GAME_DESC_SHOWBOAT;GAME_DESC_SHOWBOAT;;false;false;false;false;;;;;;;;;;;;;;
pkr;Poker Test;false;pkr;pkr;POKER;PKR;;;;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/ICE/promotion/product1.jpg;/library/ICE/promotion/product1.jpg;/library/ICE/promotion/product1.jpg;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
Virtue Bingo;Virtue Bingo;false;Virtue Bingo;virtue-bingo;BINGOROOM;BINGOROOM;;Bingo;;;unavailable;;;;false;false;true;true;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/Bingo/theMainStage.png;/library/games_images/Bingo/theMainStage.png;/library/games_images/Bingo/theMainStage.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
Virtue Speed Bingo;Virtue Speed Bingo;false;Virtue Speed Bingo;virtue-speed-bingo;BINGOROOM;BINGOROOM;;Bingo;;;unavailable;;;;false;false;false;false;true;true;true;true;true;true;true;true;true;true;true;/library/games_images/Bingo/rapidoBingo.png;/library/games_images/Bingo/rapidoBingo.png;/library/games_images/Bingo/rapidoBingo.png;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;false;false;false;false;;;;;;;;;;;;;;
